1.0,144.28571428571428
1.0,149.43285714285713
3.0,154.57999999999998
8.0,159.72714285714284
7.0,164.87428571428572
11.0,170.02142857142857
7.0,175.16857142857143
12.0,180.31571428571428
10.0,185.46285714285713
9.0,190.61
9.0,195.75714285714287
5.0,200.90428571428572
3.0,206.05142857142857
3.0,211.19857142857143
3.0,226.64
2.0,272.9642857142857
1.0,283.25857142857143
1.0,648.7057142857143
1.0,653.8528571428571
