# x,       y,       z
-3.527273e+00,-5.301818e+00,2.175249e+04
-3.527273e+00,-5.170909e+00,2.143274e+04
-3.527273e+00,-5.040000e+00,2.111495e+04
-3.527273e+00,-4.909091e+00,2.080228e+04
-3.527273e+00,-4.778182e+00,2.048907e+04
-3.527273e+00,-4.647273e+00,2.017804e+04
-3.527273e+00,-4.516364e+00,1.987152e+04
-3.527273e+00,-4.385455e+00,1.956684e+04
-3.527273e+00,-4.254545e+00,1.926357e+04
-3.527273e+00,-4.123636e+00,1.896234e+04
-3.527273e+00,-3.992727e+00,1.866423e+04
-3.527273e+00,-3.861818e+00,1.836893e+04
-3.527273e+00,-3.730909e+00,1.807565e+04
-3.527273e+00,-3.600000e+00,1.778706e+04
-3.527273e+00,-3.469091e+00,1.749335e+04
-3.527273e+00,-3.338182e+00,1.721012e+04
-3.527273e+00,-3.207273e+00,1.692589e+04
-3.527273e+00,-3.076364e+00,1.664438e+04
-3.527273e+00,-2.945455e+00,1.636404e+04
-3.527273e+00,-2.814545e+00,1.609077e+04
-3.527273e+00,-2.683636e+00,1.581463e+04
-3.527273e+00,-2.552727e+00,1.554005e+04
-3.527273e+00,-2.421818e+00,1.527258e+04
-3.527273e+00,-2.290909e+00,1.500453e+04
-3.527273e+00,-2.160000e+00,1.473982e+04
-3.527273e+00,-2.029091e+00,1.447764e+04
-3.527273e+00,-1.898182e+00,1.421575e+04
-3.527273e+00,-1.767273e+00,1.396054e+04
-3.527273e+00,-1.636364e+00,1.370285e+04
-3.527273e+00,-1.505455e+00,1.345036e+04
-3.527273e+00,-1.374545e+00,1.319785e+04
-3.527273e+00,-1.243636e+00,1.295288e+04
-3.527273e+00,-1.112727e+00,1.270646e+04
-3.527273e+00,-9.818182e-01,1.246129e+04
-3.527273e+00,-8.509091e-01,1.222112e+04
-3.527273e+00,-7.200000e-01,1.198215e+04
-3.527273e+00,-5.890909e-01,1.174373e+04
-3.527273e+00,-4.581818e-01,1.151115e+04
-3.527273e+00,-3.272727e-01,1.127930e+04
-3.527273e+00,-1.963636e-01,1.104729e+04
-3.527273e+00,-6.545455e-02,1.082433e+04
-3.527273e+00,6.545455e-02,1.059758e+04
-3.527273e+00,1.963636e-01,1.037332e+04
-3.527273e+00,3.272727e-01,1.015426e+04
-3.527273e+00,4.581818e-01,9.936610e+03
-3.527273e+00,5.890909e-01,9.722589e+03
-3.527273e+00,7.200000e-01,9.508909e+03
-3.527273e+00,8.509091e-01,9.297519e+03
-3.527273e+00,9.818182e-01,9.091646e+03
-3.527273e+00,1.112727e+00,8.882667e+03
-3.527273e+00,1.243636e+00,8.679441e+03
-3.527273e+00,1.374545e+00,8.480881e+03
-3.527273e+00,1.505455e+00,8.278832e+03
-3.527273e+00,1.636364e+00,8.085371e+03
-3.527273e+00,1.767273e+00,7.891525e+03
-3.527273e+00,1.898182e+00,7.701168e+03
-3.527273e+00,2.029091e+00,7.509183e+03
-3.527273e+00,2.160000e+00,7.321665e+03
-3.527273e+00,2.290909e+00,7.137937e+03
-3.527273e+00,2.421818e+00,6.955655e+03
-3.527273e+00,2.552727e+00,6.776456e+03
-3.527273e+00,2.683636e+00,6.601338e+03
-3.527273e+00,2.814545e+00,6.422872e+03
-3.527273e+00,2.945455e+00,6.249973e+03
-3.527273e+00,3.076364e+00,6.079895e+03
-3.527273e+00,3.207273e+00,5.912085e+03
-3.527273e+00,3.338182e+00,5.746517e+03
-3.527273e+00,3.469091e+00,5.580727e+03
-3.527273e+00,3.600000e+00,5.422900e+03
-3.527273e+00,3.730909e+00,5.264354e+03
-3.527273e+00,3.861818e+00,5.109624e+03
-3.527273e+00,3.992727e+00,4.953292e+03
-3.527273e+00,4.123636e+00,4.802087e+03
-3.527273e+00,4.254545e+00,4.651867e+03
-3.527273e+00,4.385455e+00,4.506716e+03
-3.527273e+00,4.516364e+00,4.362216e+03
-3.527273e+00,4.647273e+00,4.219826e+03
-3.527273e+00,4.778182e+00,4.082152e+03
-3.527273e+00,4.909091e+00,3.944131e+03
-3.527273e+00,5.040000e+00,3.809478e+03
-3.527273e+00,5.170909e+00,3.674947e+03
-3.527273e+00,5.301818e+00,3.544991e+03
-3.527273e+00,5.432727e+00,3.417828e+03
-3.527273e+00,5.563636e+00,3.293283e+03
-3.527273e+00,5.694545e+00,3.170140e+03
-3.527273e+00,5.825455e+00,3.049566e+03
-3.527273e+00,5.956364e+00,2.931169e+03
-3.527273e+00,6.087273e+00,2.815451e+03
-3.527273e+00,6.218182e+00,2.700365e+03
-3.527273e+00,6.349091e+00,2.588879e+03
-3.527273e+00,6.480000e+00,2.481503e+03
-3.454545e+00,-6.480000e+00,2.342499e+04
-3.454545e+00,-6.349091e+00,2.309222e+04
-3.454545e+00,-6.218182e+00,2.276305e+04
-3.454545e+00,-6.087273e+00,2.243540e+04
-3.454545e+00,-5.956364e+00,2.211114e+04
-3.454545e+00,-5.825455e+00,2.178941e+04
-3.454545e+00,-5.694545e+00,2.146954e+04
-3.454545e+00,-5.563636e+00,2.115307e+04
-3.454545e+00,-5.432727e+00,2.083627e+04
-3.454545e+00,-5.301818e+00,2.052599e+04
-3.454545e+00,-5.170909e+00,2.021433e+04
-3.454545e+00,-5.040000e+00,1.990589e+04
-3.454545e+00,-4.909091e+00,1.960278e+04
-3.454545e+00,-4.778182e+00,1.929888e+04
-3.454545e+00,-4.647273e+00,1.899985e+04
-3.454545e+00,-4.516364e+00,1.869942e+04
-3.454545e+00,-4.385455e+00,1.840361e+04
-3.454545e+00,-4.254545e+00,1.811162e+04
-3.454545e+00,-4.123636e+00,1.781940e+04
-3.454545e+00,-3.992727e+00,1.752786e+04
-3.454545e+00,-3.861818e+00,1.724341e+04
-3.454545e+00,-3.730909e+00,1.695655e+04
-3.454545e+00,-3.600000e+00,1.667813e+04
-3.454545e+00,-3.469091e+00,1.639721e+04
-3.454545e+00,-3.338182e+00,1.612092e+04
-3.454545e+00,-3.207273e+00,1.584569e+04
-3.454545e+00,-3.076364e+00,1.557117e+04
-3.454545e+00,-2.945455e+00,1.530485e+04
-3.454545e+00,-2.814545e+00,1.503472e+04
-3.454545e+00,-2.683636e+00,1.477240e+04
-3.454545e+00,-2.552727e+00,1.450738e+04
-3.454545e+00,-2.421818e+00,1.424724e+04
-3.454545e+00,-2.290909e+00,1.399062e+04
-3.454545e+00,-2.160000e+00,1.373548e+04
-3.454545e+00,-2.029091e+00,1.348095e+04
-3.454545e+00,-1.898182e+00,1.323015e+04
-3.454545e+00,-1.767273e+00,1.298130e+04
-3.454545e+00,-1.636364e+00,1.273437e+04
-3.454545e+00,-1.505455e+00,1.249081e+04
-3.454545e+00,-1.374545e+00,1.224843e+04
-3.454545e+00,-1.243636e+00,1.200955e+04
-3.454545e+00,-1.112727e+00,1.177200e+04
-3.454545e+00,-9.818182e-01,1.153933e+04
-3.454545e+00,-8.509091e-01,1.130347e+04
-3.454545e+00,-7.200000e-01,1.107535e+04
-3.454545e+00,-5.890909e-01,1.084931e+04
-3.454545e+00,-4.581818e-01,1.062423e+04
-3.454545e+00,-3.272727e-01,1.040225e+04
-3.454545e+00,-1.963636e-01,1.018209e+04
-3.454545e+00,-6.545455e-02,9.962352e+03
-3.454545e+00,6.545455e-02,9.748698e+03
-3.454545e+00,1.963636e-01,9.534202e+03
-3.454545e+00,3.272727e-01,9.323142e+03
-3.454545e+00,4.581818e-01,9.115352e+03
-3.454545e+00,5.890909e-01,8.908717e+03
-3.454545e+00,7.200000e-01,8.703600e+03
-3.454545e+00,8.509091e-01,8.502782e+03
-3.454545e+00,9.818182e-01,8.303478e+03
-3.454545e+00,1.112727e+00,8.106833e+03
-3.454545e+00,1.243636e+00,7.914353e+03
-3.454545e+00,1.374545e+00,7.721378e+03
-3.454545e+00,1.505455e+00,7.530751e+03
-3.454545e+00,1.636364e+00,7.344621e+03
-3.454545e+00,1.767273e+00,7.158103e+03
-3.454545e+00,1.898182e+00,6.976992e+03
-3.454545e+00,2.029091e+00,6.799496e+03
-3.454545e+00,2.160000e+00,6.618542e+03
-3.454545e+00,2.290909e+00,6.442746e+03
-3.454545e+00,2.421818e+00,6.270893e+03
-3.454545e+00,2.552727e+00,6.099968e+03
-3.454545e+00,2.683636e+00,5.932316e+03
-3.454545e+00,2.814545e+00,5.767112e+03
-3.454545e+00,2.945455e+00,5.601347e+03
-3.454545e+00,3.076364e+00,5.442024e+03
-3.454545e+00,3.207273e+00,5.284079e+03
-3.454545e+00,3.338182e+00,5.124301e+03
-3.454545e+00,3.469091e+00,4.971478e+03
-3.454545e+00,3.600000e+00,4.821533e+03
-3.454545e+00,3.730909e+00,4.670780e+03
-3.454545e+00,3.861818e+00,4.522870e+03
-3.454545e+00,3.992727e+00,4.378449e+03
-3.454545e+00,4.123636e+00,4.236520e+03
-3.454545e+00,4.254545e+00,4.097367e+03
-3.454545e+00,4.385455e+00,3.957955e+03
-3.454545e+00,4.516364e+00,3.824224e+03
-3.454545e+00,4.647273e+00,3.690482e+03
-3.454545e+00,4.778182e+00,3.562304e+03
-3.454545e+00,4.909091e+00,3.435008e+03
-3.454545e+00,5.040000e+00,3.307697e+03
-3.454545e+00,5.170909e+00,3.185096e+03
-3.454545e+00,5.301818e+00,3.063643e+03
-3.454545e+00,5.432727e+00,2.941814e+03
-3.454545e+00,5.563636e+00,2.829018e+03
-3.454545e+00,5.694545e+00,2.714172e+03
-3.454545e+00,5.825455e+00,2.602159e+03
-3.454545e+00,5.956364e+00,2.493024e+03
-3.454545e+00,6.087273e+00,2.385779e+03
-3.454545e+00,6.218182e+00,2.283257e+03
-3.454545e+00,6.349091e+00,2.180374e+03
-3.454545e+00,6.480000e+00,2.080620e+03
-3.381818e+00,-6.480000e+00,2.217807e+04
-3.381818e+00,-6.349091e+00,2.185300e+04
-3.381818e+00,-6.218182e+00,2.153325e+04
-3.381818e+00,-6.087273e+00,2.121535e+04
-3.381818e+00,-5.956364e+00,2.090037e+04
-3.381818e+00,-5.825455e+00,2.058773e+04
-3.381818e+00,-5.694545e+00,2.027707e+04
-3.381818e+00,-5.563636e+00,1.996928e+04
-3.381818e+00,-5.432727e+00,1.966297e+04
-3.381818e+00,-5.301818e+00,1.935892e+04
-3.381818e+00,-5.170909e+00,1.905653e+04
-3.381818e+00,-5.040000e+00,1.876034e+04
-3.381818e+00,-4.909091e+00,1.846418e+04
-3.381818e+00,-4.778182e+00,1.816845e+04
-3.381818e+00,-4.647273e+00,1.787649e+04
-3.381818e+00,-4.516364e+00,1.758700e+04
-3.381818e+00,-4.385455e+00,1.729943e+04
-3.381818e+00,-4.254545e+00,1.701494e+04
-3.381818e+00,-4.123636e+00,1.673304e+04
-3.381818e+00,-3.992727e+00,1.645336e+04
-3.381818e+00,-3.861818e+00,1.617642e+04
-3.381818e+00,-3.730909e+00,1.589920e+04
-3.381818e+00,-3.600000e+00,1.562823e+04
-3.381818e+00,-3.469091e+00,1.535771e+04
-3.381818e+00,-3.338182e+00,1.508946e+04
-3.381818e+00,-3.207273e+00,1.482383e+04
-3.381818e+00,-3.076364e+00,1.456014e+04
-3.381818e+00,-2.945455e+00,1.430037e+04
-3.381818e+00,-2.814545e+00,1.403932e+04
-3.381818e+00,-2.683636e+00,1.378540e+04
-3.381818e+00,-2.552727e+00,1.352956e+04
-3.381818e+00,-2.421818e+00,1.327888e+04
-3.381818e+00,-2.290909e+00,1.302990e+04
-3.381818e+00,-2.160000e+00,1.278223e+04
-3.381818e+00,-2.029091e+00,1.253846e+04
-3.381818e+00,-1.898182e+00,1.229599e+04
-3.381818e+00,-1.767273e+00,1.205575e+04
-3.381818e+00,-1.636364e+00,1.182045e+04
-3.381818e+00,-1.505455e+00,1.158393e+04
-3.381818e+00,-1.374545e+00,1.135197e+04
-3.381818e+00,-1.243636e+00,1.112185e+04
-3.381818e+00,-1.112727e+00,1.089180e+04
-3.381818e+00,-9.818182e-01,1.066715e+04
-3.381818e+00,-8.509091e-01,1.044574e+04
-3.381818e+00,-7.200000e-01,1.022420e+04
-3.381818e+00,-5.890909e-01,1.000713e+04
-3.381818e+00,-4.581818e-01,9.790828e+03
-3.381818e+00,-3.272727e-01,9.576894e+03
-3.381818e+00,-1.963636e-01,9.364837e+03
-3.381818e+00,-6.545455e-02,9.155864e+03
-3.381818e+00,6.545455e-02,8.948130e+03
-3.381818e+00,1.963636e-01,8.744526e+03
-3.381818e+00,3.272727e-01,8.542632e+03
-3.381818e+00,4.581818e-01,8.342617e+03
-3.381818e+00,5.890909e-01,8.145800e+03
-3.381818e+00,7.200000e-01,7.949957e+03
-3.381818e+00,8.509091e-01,7.758114e+03
-3.381818e+00,9.818182e-01,7.567781e+03
-3.381818e+00,1.112727e+00,7.381255e+03
-3.381818e+00,1.243636e+00,7.196539e+03
-3.381818e+00,1.374545e+00,7.013070e+03
-3.381818e+00,1.505455e+00,6.833488e+03
-3.381818e+00,1.636364e+00,6.653210e+03
-3.381818e+00,1.767273e+00,6.477790e+03
-3.381818e+00,1.898182e+00,6.304840e+03
-3.381818e+00,2.029091e+00,6.132483e+03
-3.381818e+00,2.160000e+00,5.965331e+03
-3.381818e+00,2.290909e+00,5.798739e+03
-3.381818e+00,2.421818e+00,5.635247e+03
-3.381818e+00,2.552727e+00,5.471982e+03
-3.381818e+00,2.683636e+00,5.314693e+03
-3.381818e+00,2.814545e+00,5.156702e+03
-3.381818e+00,2.945455e+00,5.002124e+03
-3.381818e+00,3.076364e+00,4.849478e+03
-3.381818e+00,3.207273e+00,4.698848e+03
-3.381818e+00,3.338182e+00,4.551695e+03
-3.381818e+00,3.469091e+00,4.408256e+03
-3.381818e+00,3.600000e+00,4.263923e+03
-3.381818e+00,3.730909e+00,4.123704e+03
-3.381818e+00,3.861818e+00,3.988298e+03
-3.381818e+00,3.992727e+00,3.849565e+03
-3.381818e+00,4.123636e+00,3.717639e+03
-3.381818e+00,4.254545e+00,3.585004e+03
-3.381818e+00,4.385455e+00,3.457998e+03
-3.381818e+00,4.516364e+00,3.330963e+03
-3.381818e+00,4.647273e+00,3.207979e+03
