1.0,144.28571428571428,0
1.0,149.43285714285713,0
3.0,154.57999999999998,0
8.0,159.72714285714284,0
7.0,164.87428571428572,0
11.0,170.02142857142857,0
7.0,175.16857142857143,0
12.0,180.31571428571428,0
10.0,185.46285714285713,0
9.0,190.61,0
9.0,195.75714285714287,0
5.0,200.90428571428572,0
3.0,206.05142857142857,0
3.0,211.19857142857143,0
3.0,226.64,0
2.0,272.9642857142857,0
1.0,283.25857142857143,0
1.0,648.7057142857143,0
1.0,653.8528571428571,0
